row_ID,final_price
36655,3725.042
36656,18065.977
36657,1656.5948
36658,10501.605
36659,3266.0781
36660,188.18808
36661,955.1057
36662,2237.0298
36663,11259.859
36664,546.984
36665,3591.2283
36666,3771.0369
36667,3099.744
36668,5185.669
36669,18833.594
36670,367.17944
36671,5479.6665
36672,4098.5757
36673,1783.1654
36674,3173.6284
36675,10161.123
36676,324.3039
36677,3310.3706
36678,5315.306
36679,6138.0537
36680,1440.6721
36681,8341.328
36682,2906.5596
36683,5293.052
36684,15624.676
36685,1662.5271
36686,29044.947
36687,221.01178
36688,11837.652
36689,3743.8044
36690,9527.939
36691,5747.1777
36692,3518.2073
36693,5392.3086
36694,3491.107
36695,1264.7124
36696,2350.486
36697,8562.53
36698,584.6638
36699,5405.0205
36700,113.691925
36701,2279.2075
36702,-79.69129
36703,4502.174
36704,4147.2983
36705,5988.6455
36706,16022.113
36707,11223.426
36708,1743.846
36709,1079.2489
36710,5412.3306
36711,7062.7324
36712,5766.8037
36713,2120.9312
36714,7886.8955
36715,2601.2927
36716,1032.6538
36717,3180.225
36718,2829.998
36719,2929.3855
36720,1914.485
36721,4731.4146
36722,4814.155
36723,292.6181
36724,3543.0498
36725,6853.471
36726,593.3033
36727,9078.85
36728,1884.3866
36729,5028.228
36730,6082.62
36731,2337.6443
36732,2078.7483
36733,3725.1206
36734,4727.81
36735,3987.284
36736,287.92584
36737,2120.9312
36738,28421.057
36739,3583.886
36740,10670.688
36741,3464.8699
36742,6435.3687
36743,9702.8
36744,1652.1754
36745,10228.568
36746,2909.4028
36747,224.82565
36748,473.65863
36749,2578.0544
36750,12538.177
36751,3455.4004
36752,7192.8555
36753,4177.451
36754,3143.9778
36755,10185.849
36756,6011.499
36757,8920.855
36758,12191.8125
36759,2221.1072
36760,4292.8696
36761,367.17944
36762,13101.6875
36763,2216.066
36764,6682.5386
36765,2935.4648
36766,4606.677
36767,1440.3385
36768,11925.783
36769,2418.1934
36770,2996.0408
36771,1943.1558
36772,1632.1302
36773,1749.7404
36774,815.61145
36775,2005.5708
36776,273.1814
36777,12062.952
36778,1259.2402
36779,2078.7483
36780,5142.074
36781,12273.453
36782,4590.651
36783,13191.002
36784,5015.597
36785,5744.2603
36786,5656.6836
36787,6316.8555
36788,9230.43
36789,4272.7104
36790,3415.6965
36791,3334.1765
36792,5776.5977
36793,1668.2458
36794,13209.769
36795,5889.7476
36796,3198.0732
36797,213.3204
36798,7735.161
36799,148.05812
36800,4004.2065
36801,1698.8518
36802,2639.8071
36803,3104.4077
36804,3859.1785
36805,7685.2686
36806,3733.3857
36807,8629.837
36808,1833.4667
36809,1998.3334
36810,1551.5132
36811,5289.91
36812,22680.555
36813,4843.2676
36814,3912.4783
36815,4659.365
36816,7865.676
36817,3696.9053
36818,859.0984
36819,3683.159
36820,169.53004
36821,4958.752
36822,6397.762
36823,7631.3037
36824,1329.3534
36825,8981.331
36826,842.00793
36827,4745.975
36828,204.67299
36829,13228.789
36830,1980.546
36831,1567.3823
36832,5523.8936
36833,16174.42
36834,4002.7532
36835,1064.1266
36836,5395.584
36837,228.20844
36838,4505.3486
36839,11473.3955
36840,4745.8525
36841,6078.517
36842,4676.884
36843,4102.928
36844,2984.7427
36845,8424.225
36846,3150.9785
36847,204.67299
36848,467.22153
36849,190.49539
36850,5951.4873
36851,3696.4224
36852,3992.0012
36853,3694.667
36854,241.42993
36855,8057.7007
36856,2373.602
36857,8727.593
36858,5848.976
36859,2039.5629
36860,5749.695
36861,2060.0867
36862,3195.065
36863,1941.1183
36864,6968.346
36865,407.1646
36866,6441.8506
36867,12727.518
36868,4212.7334
36869,5560.0073
36870,1633.5643
36871,292.6181
36872,12909.42
36873,3535.1238
36874,5951.205
36875,1714.0334
36876,7809.784
36877,2766.9282
36878,7832.6187
36879,13864.048
36880,5057.207
36881,10698.695
36882,2859.6318
36883,2431.4255
36884,1081.4172
36885,18535.695
36886,9431.33
36887,8864.703
36888,5159.7065
36889,6219.8496
36890,2558.3547
36891,4742.601
36892,3794.7207
36893,6244.939
36894,6507.569
36895,3902.7434
36896,121.98728
36897,2320.0906
36898,1915.9373
36899,4994.9883
36900,8774.782
36901,7760.843
36902,3417.4868
36903,4860.0166
36904,11974.733
36905,1689.2754
36906,9159.282
36907,898.7207
36908,5576.3223
36909,1147.5149
36910,6875.573
36911,7877.9546
36912,17592.424
36913,3015.3376
36914,19541.479
36915,6149.6274
36916,6846.6553
36917,5346.4004
36918,7934.2686
36919,11017.872
36920,7092.687
36921,4146.491
36922,821.206
36923,10744.147
36924,11525.877
36925,2871.0325
36926,6347.284
36927,4935.503
36928,10223.233
36929,7537.924
36930,4942.078
36931,4813.591
36932,9254.312
36933,2964.3464
36934,6006.9795
36935,5739.8887
36936,16174.42
36937,9623.029
36938,218.84595
36939,5598.1396
36940,253.90582
36941,4159.4014
36942,4722.2603
36943,2772.3596
36944,8702.5625
36945,2791.8135
36946,1392.5917
36947,4531.21
36948,4535.266
36949,219.33014
36950,1371.813
36951,3170.92
36952,5827.4873
36953,3961.5608
36954,2585.034
36955,2111.2673
36956,10699.231
36957,1356.5276
36958,2284.4746
36959,2337.6443
36960,5760.4067
36961,5646.3374
36962,1855.5801
36963,947.1178
36964,6794.333
36965,3400.396
36966,1405.2899
36967,14428.371
36968,3120.477
36969,3110.0762
36970,3985.3662
36971,3412.501
36972,4658.288
36973,21559.172
36974,11974.733
36975,467.22153
36976,138.7619
36977,2182.8047
36978,4182.346
36979,10981.529
36980,6419.7705
36981,211.77278
36982,136.04227
36983,3652.983
36984,48442.44
36985,1983.5999
36986,318.80618
36987,1501.2822
36988,248.27682
36989,2251.0317
36990,5088.6035
36991,2240.1248
36992,1079.2489
36993,1578.5929
36994,3132.2217
36995,1655.8125
36996,4333.251
36997,3979.5864
36998,6873.2007
36999,3132.2217
37000,7017.261
37001,10710.501
37002,186.21634
37003,262.61148
37004,4277.7095
37005,5987.703
37006,6848.95
37007,2449.8718
37008,10030.627
37009,6760.6924
37010,1916.311
37011,3252.0684
37012,215.85443
37013,180.96475
37014,5456.578
37015,6540.871
37016,5264.6416
37017,972.7693
37018,229.68951
37019,4769.0034
37020,8165.124
37021,18156.588
37022,4305.993
37023,1461.8356
37024,287.42657
37025,665.17725
37026,13907.598
37027,1224.6003
37028,7192.8555
37029,2471.848
37030,842.00793
37031,7288.1084
37032,7952.1255
37033,7892.471
37034,6471.1333
37035,12700.871
37036,2993.4521
37037,3536.3525
37038,2415.29
37039,3522.6128
37040,4884.9004
37041,2323.225
37042,3771.2878
37043,2294.647
37044,6121.06
37045,2565.1433
37046,5938.357
37047,3786.3833
37048,223.72618
37049,6267.506
37050,1369.189
37051,3490.938
37052,2034.7628
37053,4872.481
37054,2749.8435
37055,1795.6572
37056,7440.235
37057,1190.5323
37058,1440.3385
37059,4120.2
37060,3990.0686
37061,7342.012
37062,10844.764
37063,8544.109
37064,5764.109
37065,4500.825
37066,2013.5991
37067,5319.499
37068,2657.6472
37069,2753.409
37070,245.10269
37071,5144.0327
37072,2545.2317
37073,228.20844
37074,3425.9705
37075,3205.409
37076,253.80682
37077,3469.1191
37078,1925.6083
37079,5565.389
37080,2740.9207
37081,1252.0054
37082,4408.2124
37083,4740.9077
37084,2227.7842
37085,15461.336
37086,1783.5076
37087,585.365
37088,3638.8079
37089,4564.9746
37090,936.88495
37091,5782.0664
37092,17028.664
37093,2964.2483
37094,3188.4697
37095,22970.812
37096,3754.0276
37097,3955.7446
37098,4443.345
37099,5248.8486
37100,2719.845
37101,4669.6094
37102,13038.703
37103,7097.591
37104,23700.115
37105,210.45476
37106,16174.42
37107,3097.068
37108,6104.217
37109,10252.746
37110,158.2801
37111,2100.8154
37112,154.59824
37113,243.63257
37114,5479.9326
37115,11185.354
37116,3852.8445
37117,11739.578
37118,210.94762
37119,1003.7925
37120,9547.19
37121,11345.254
37122,15196.077
37123,1224.6003
37124,4878.609
37125,4803.9575
37126,4625.3735
37127,4375.41
37128,7734.8145
37129,1950.0038
37130,5817.31
37131,2872.6785
37132,2536.8157
37133,957.4678
37134,6111.8506
37135,5701.6245
37136,8166.916
37137,8501.645
37138,1147.2212
37139,1227.1301
37140,2551.2258
37141,3962.372
37142,3795.6396
37143,570.9871
37144,2184.9194
37145,388.53696
37146,4511.9316
37147,6070.033
37148,4202.475
37149,13442.758
37150,6196.6387
37151,9844.714
37152,8888.793
37153,5426.932
37154,4631.522
37155,6505.6147
37156,4898.36
37157,221.01178
37158,5126.111
37159,5204.767
37160,3649.2607
37161,4644.1377
37162,1714.9414
37163,2754.7383
37164,2190.3425
37165,3640.997
37166,2898.9026
37167,3246.2505
37168,3583.3293
37169,2112.1304
37170,13611.969
37171,1469.1235
37172,3995.649
37173,3486.9849
37174,4011.5757
37175,4250.2173
37176,4873.482
37177,4610.836
37178,3019.3354
37179,193.38918
37180,3229.3171
37181,3587.1438
37182,10044.973
37183,7465.8574
37184,4815.1426
37185,2534.8542
37186,14177.323
37187,1332.6333
37188,5344.936
37189,8345.849
37190,7676.744
37191,7098.1167
37192,3310.3706
37193,1445.3765
37194,10116.953
37195,4810.9697
37196,2240.185
37197,12677.092
37198,292.6181
37199,3556.5059
37200,1414.5746
37201,6752.3135
37202,19400.129
37203,485.73233
37204,4686.728
37205,9709.536
37206,2337.6443
37207,391.73926
37208,7526.777
37209,3808.4287
37210,6963.9463
37211,1155.0686
37212,5705.501
37213,365.71536
37214,5229.509
37215,5476.373
37216,4421.1953
37217,1774.7471
37218,15990.099
37219,11692.179
37220,9825.049
37221,10421.402
37222,3016.4204
37223,90.0611
37224,7571.044
37225,1782.075
37226,3973.2666
37227,11672.645
37228,1769.6661
37229,1371.813
37230,1087.995
37231,6317.3857
37232,6356.721
37233,109.3818
37234,4373.4023
37235,1887.0059
37236,2475.7612
37237,2821.8367
37238,3370.2705
37239,1443.1562
37240,1079.2489
37241,437.289
37242,474.18396
37243,3050.2222
37244,1222.1724
37245,16532.629
37246,1787.729
37247,3236.2231
37248,4877.8643
37249,2656.2903
37250,1974.0764
37251,8170.124
37252,3087.278
37253,2233.7852
37254,10140.455
37255,2493.655
37256,3952.9814
37257,10277.64
37258,11406.306
37259,2453.5886
37260,6680.285
37261,5727.462
37262,11385.131
37263,5254.676
37264,2632.9243
37265,3464.5488
37266,3037.6663
37267,2389.4973
37268,1043.641
37269,264.72467
37270,6412.896
37271,19625.496
37272,357.4628
37273,4072.557
37274,4195.86
37275,3242.1938
37276,148.05812
37277,13774.385
37278,6209.9683
37279,2284.6956
37280,908.98035
37281,5481.0283
37282,4680.916
37283,421.997
37284,4615.832
37285,2930.0193
37286,1184.0294
37287,11394.3955
37288,4388.2124
37289,6059.9326
37290,2411.0005
37291,5129.434
37292,6182.6167
37293,4814.96
37294,15225.877
37295,3259.5073
37296,13403.815
37297,11166.724
37298,6189.792
37299,23284.963
37300,5624.745
37301,3898.4575
37302,2813.5374
37303,5660.312
37304,6738.032
37305,3189.4233
37306,1242.6798
37307,2018.5251
37308,2898.9778
37309,2444.718
37310,3473.9744
37311,4604.4414
37312,4864.9995
37313,1777.2959
37314,2285.8313
37315,210.64627
37316,8013.412
37317,287.42657
37318,9596.601
37319,1422.9701
37320,2900.8147
37321,10492.471
37322,842.00793
37323,5708.565
37324,1582.1603
37325,1433.3506
37326,543.9792
37327,18243.857
37328,4667.3257
37329,7465.426
37330,4925.4062
37331,6190.7256
37332,4020.7344
37333,6136.431
37334,6727.9214
37335,7138.787
37336,11150.422
37337,8374.854
37338,19425.457
37339,5861.211
37340,4842.758
37341,6065.076
37342,1842.3547
37343,150.11847
37344,1933.1858
37345,254.6904
37346,8394.798
37347,4128.036
37348,1392.5917
37349,4145.8247
37350,3849.6365
37351,2400.5635
37352,186.21634
37353,5310.1455
37354,4996.251
37355,935.9409
37356,6967.669
37357,-568.5504
37358,1007.267
37359,4970.7627
37360,959.7383
37361,749.13586
37362,6210.8623
37363,7228.821
37364,10418.703
37365,-217.08197
37366,240.2162
37367,13264.351
37368,1068.4962
37369,15567.871
37370,879.38293
37371,6136.216
37372,1648.0446
37373,7536.0425
37374,5329.8584
37375,15842.955
37376,8096.007
37377,10312.501
37378,1501.5237
37379,1924.1375
37380,6627.75
37381,5958.9146
37382,282.2508
37383,6556.078
37384,9198.86
37385,6040.3574
37386,4634.981
37387,4744.119
37388,6030.843
37389,4075.0933
37390,5594.541
37391,1729.3059
37392,2926.2053
37393,3405.9102
37394,5120.8945
37395,188.18808
37396,15513.47
37397,709.47186
37398,2378.4792
37399,7711.846
37400,5455.8667
37401,5958.9146
37402,14152.287
37403,1046.4453
37404,4580.54
37405,4351.9375
37406,23037.584
37407,107.84985
37408,11152.381
37409,2090.5684
37410,8053.8154
37411,18150.797
37412,4661.7075
37413,6840.3516
37414,1121.6715
37415,5936.4634
37416,978.9011
37417,5353.35
37418,3386.5994
37419,262.61148
37420,8876.484
37421,1379.3918
37422,3811.4705
37423,1035.0347
37424,9198.86
37425,4690.0303
37426,247.53326
37427,9429.674
37428,211.77278
37429,4649.182
37430,5132.7363
37431,5059.6294
37432,2788.217
37433,287.42657
37434,8114.869
37435,16057.57
37436,1307.9229
37437,3119.9172
37438,4613.782
37439,8692.955
37440,15020.557
37441,4079.6724
37442,14028.574
37443,7209.937
37444,1749.7404
37445,3089.372
37446,4552.8496
37447,5881.92
37448,13100.323
37449,3429.7087
37450,27894.625
37451,1866.0574
37452,158.14468
37453,4150.6724
37454,3983.715
37455,292.6181
37456,15269.58
37457,1680.5845
37458,7380.09
37459,9195.701
37460,1324.086
37461,13352.953
37462,542.05927
37463,5760.344
37464,3634.676
37465,399.37302
37466,2121.688
37467,3791.9353
37468,3491.1306
37469,2836.4373
37470,2509.4592
37471,3694.9956
37472,6868.5293
37473,5519.1123
37474,7068.7993
37475,2054.4739
37476,3625.2156
37477,6208.41
37478,6596.6904
37479,356.01898
37480,5157.615
37481,11918.163
37482,2273.6467
37483,7328.7573
37484,708.7811
37485,210.64627
37486,4775.7085
37487,1371.813
37488,1756.4453
37489,11349.401
37490,4809.8223
37491,5951.9795
37492,4530.3745
37493,210.45476
37494,4053.997
37495,5827.4873
37496,4157.76
37497,15012.91
37498,19731.36
37499,850.58563
37500,5757.6016
37501,13128.86
37502,782.368
37503,5527.752
37504,6352.2705
37505,1501.5237
37506,3288.9373
37507,4552.8496
37508,6591.9526
37509,85.23474
37510,2958.9434
37511,8805.456
37512,1040.7184
37513,5509.0703
37514,3135.017
37515,2137.961
37516,4134.119
37517,2892.012
37518,1040.7184
37519,1952.6676
37520,186.21634
37521,2960.7976
37522,7329.9424
37523,10854.077
37524,12949.037
37525,3453.8042
37526,5065.7686
37527,2547.9011
37528,3051.368
37529,4922.2417
37530,613.8643
37531,4581.6714
37532,2585.7273
37533,221.43338
37534,4000.0679
37535,2322.0647
37536,3520.8457
37537,15417.067
37538,3489.8628
37539,7582.471
37540,9148.82
37541,151.3781
37542,2396.2932
37543,1655.8125
37544,15574.526
37545,209.70367
37546,6229.736
37547,126.577415
37548,17087.568
37549,2798.725
37550,2832.3965
37551,2213.873
37552,9456.997
37553,7979.9014
37554,6172.5986
37555,418.09705
37556,443.31857
37557,1634.0901
37558,6538.6387
37559,5000.5513
37560,9361.858
37561,2224.9067
37562,292.6181
37563,2276.0112
37564,1087.995
37565,2406.4846
37566,6245.7817
37567,5087.759
37568,461.99646
37569,2506.2273
37570,6317.3857
37571,3196.418
37572,568.5372
37573,10968.7
37574,247.53326
37575,6524.158
37576,4771.3423
37577,5766.8
37578,1953.1703
37579,407.1646
37580,4665.2764
37581,3399.2588
37582,2542.4893
37583,13682.714
37584,915.0842
37585,2763.6294
37586,267.10794
37587,157.68661
37588,2766.9282
37589,4672.6953
37590,13791.455
37591,6080.186
37592,2337.6443
37593,3409.0654
37594,1907.2769
37595,2343.281
37596,3109.2913
37597,467.2454
37598,3156.7024
37599,5253.6753
37600,11008.332
37601,987.5087
37602,196.07152
37603,372.08722
37604,4125.3223
37605,3718.6646
37606,6881.3
37607,4860.0337
37608,6356.316
37609,9422.198
37610,7563.5557
37611,2777.9912
37612,5443.227
37613,1236.8754
37614,3516.5825
37615,4154.6787
37616,4625.4707
37617,880.3529
37618,5462.71
37619,1749.7404
37620,466.149
37621,16057.57
37622,5457.692
37623,8158.6553
37624,7238.546
37625,5150.4434
37626,646.49426
37627,2993.7017
37628,2400.318
37629,9109.956
37630,7403.9214
37631,3945.5156
37632,2211.3127
37633,11987.725
37634,2700.8027
37635,5540.126
37636,6484.98
37637,11295.239
37638,1055.6012
37639,14703.713
37640,2463.8635
37641,3948.6792
37642,143.44945
37643,4038.641
37644,8035.7397
37645,39304.598
37646,6746.5425
37647,4734.604
37648,6681.5986
37649,9271.233
37650,3176.3914
37651,31717.922
37652,9162.788
37653,3103.4744
37654,7139.4795
37655,4691.193
37656,8198.529
37657,1787.2517
37658,2838.8281
37659,6049.2256
37660,3693.296
37661,3022.096
37662,10582.265
37663,5557.9775
37664,2210.7576
37665,1203.0701
37666,12019.842
37667,11007.728
37668,4023.8154
37669,10369.47
37670,1774.1274
37671,7877.102
37672,8710.857
37673,1040.7184
37674,7369.5776
37675,6692.4937
37676,407.1646
37677,6440.8706
37678,1748.2217
37679,227.9312
37680,4751.2817
37681,246.33578
37682,139.43198
37683,8143.985
37684,4843.036
37685,7240.8066
37686,6785.861
37687,134.79645
37688,6331.6855
37689,26.754417
37690,4187.4893
37691,2985.1565
37692,107.84985
37693,7242.832
37694,3247.3145
37695,1072.4392
37696,16417.611
37697,3527.806
37698,616.9589
37699,4138.8013
37700,196.77032
37701,4954.3623
37702,2936.6921
37703,3897.4565
37704,5799.4863
37705,408.25885
37706,3846.829
37707,3643.376
37708,212.38719
37709,231.60808
37710,5189.179
37711,7316.28
37712,3188.531
37713,3283.7373
37714,6866.832
37715,226.10153
37716,9918.422
37717,1035.0347
37718,2754.7983
37719,3555.9055
37720,9146.0205
37721,2075.209
37722,7485.9346
37723,2764.9675
37724,10165.674
37725,5701.1543
37726,4381.4033
37727,833.6129
37728,4641.5693
37729,3588.3745
37730,8307.391
37731,1405.2899
37732,3982.9395
37733,31717.922
37734,5061.3467
37735,4268.9146
37736,421.997
37737,3967.2866
37738,6806.572
37739,7267.678
37740,1995.5657
37741,1662.5271
37742,4874.5967
37743,12951.594
37744,2562.073
37745,2496.4849
37746,12330.337
37747,5384.994
37748,3450.4304
37749,-80.83806
37750,122.71007
37751,10156.754
37752,6228.279
37753,1197.8235
37754,20959.242
37755,10731.794
37756,6063.4624
37757,1852.4255
37758,8117.3003
37759,210.45476
37760,7616.978
37761,6439.8813
37762,4910.5034
37763,3363.158
37764,8770.495
37765,16784.383
37766,1928.0883
37767,1060.3414
37768,4327.647
37769,5772.993
37770,10992.349
37771,6756.5176
37772,5199.377
37773,4665.095
37774,2174.7634
37775,5032.342
37776,9145.184
37777,500.61136
37778,6566.569
37779,8920.855
37780,8376.52
37781,5737.621
37782,248.27682
37783,3278.037
37784,14274.581
37785,2741.9119
37786,3271.545
37787,2869.5894
37788,3187.1523
37789,-10.09135
37790,4650.8843
37791,2466.6035
37792,6169.259
37793,22336.553
37794,2258.4546
37795,3429.2473
37796,3528.872
37797,3693.0242
37798,1732.0933
37799,9285.532
37800,6109.4287
37801,13932.73
37802,6259.4336
37803,5032.4424
37804,7263.571
37805,3883.851
37806,1638.9314
37807,11126.36
37808,15733.635
37809,10353.127
37810,4966.383
37811,7621.441
37812,2414.2405
37813,1882.9773
37814,5999.466
37815,13352.193
37816,6618.6475
37817,5586.607
37818,4938.4316
37819,6580.0337
37820,3586.8003
37821,3441.4023
37822,5376.9746
37823,4930.33
37824,3552.1904
37825,5175.235
37826,9822.0
37827,6554.2744
37828,2086.6753
37829,5435.4395
37830,11259.859
37831,3684.8325
37832,2212.108
37833,1081.4172
37834,8644.397
37835,1308.411
37836,813.1232
37837,8578.539
37838,2323.225
37839,3885.164
37840,3264.788
37841,2384.5264
37842,13264.314
37843,4783.866
37844,2527.1865
37845,188.9702
37846,6457.5215
37847,232.04247
37848,1648.0171
37849,5044.048
37850,5485.8003
37851,3921.476
37852,14223.158
37853,3815.9004
37854,6068.2915
37855,3852.8445
37856,5551.647
37857,2064.4646
37858,5855.9536
37859,33679.84
37860,2768.914
37861,2787.8857
37862,5022.2363
37863,2156.232
37864,443.31857
37865,1833.4667
37866,109.3818
37867,4576.6304
37868,4187.1094
37869,947.1178
37870,4460.586
37871,4001.5254
37872,3462.0999
37873,5009.155
37874,12944.932
37875,6182.33
37876,12790.037
37877,2404.9678
37878,14309.529
37879,3518.2502
37880,2924.6133
37881,4821.052
37882,2518.782
37883,12426.317
37884,4223.618
37885,3350.9028
37886,13039.428
37887,7226.284
37888,219.33014
37889,898.7207
37890,10234.148
37891,121.99719
37892,5611.8643
37893,2490.029
37894,-16.124662
37895,4653.6904
37896,10571.168
37897,12163.479
37898,2784.4438
37899,8443.305
37900,4433.5903
37901,15050.581
37902,14414.497
37903,234.75693
37904,3385.8604
37905,15072.931
37906,568.18445
37907,179.16516
37908,1034.2734
37909,5332.81
37910,1735.5754
37911,16879.951
37912,3441.3843
37913,14304.988
37914,3422.5947
37915,6077.8076
37916,151.3781
37917,198.84254
37918,4706.87
37919,1153.6567
37920,2280.5437
37921,4640.3535
37922,1431.3463
37923,3343.6072
37924,6533.7983
37925,5465.6777
37926,6046.652
37927,2641.8826
37928,1564.7863
37929,13524.361
37930,13192.919
37931,2315.413
37932,6207.8164
37933,5025.658
37934,13884.063
37935,1114.7578
37936,13718.136
37937,7611.801
37938,1288.0414
37939,5374.1216
37940,7271.714
37941,15302.084
37942,1778.2495
37943,7202.841
37944,5958.9146
37945,2692.0012
37946,4887.6616
37947,4144.7
37948,3019.5505
37949,3909.4358
37950,6013.4697
37951,3907.981
37952,270.84656
37953,3982.7124
37954,216.6517
37955,3617.9363
37956,4353.513
37957,4214.8276
37958,5918.0874
37959,6293.1157
37960,7595.394
37961,121.98728
37962,2987.6235
37963,6834.2505
37964,6582.0454
37965,4935.825
37966,2474.4917
37967,2688.8704
37968,14217.895
37969,574.4411
37970,5799.8657
37971,3753.5764
37972,109.3818
37973,7741.054
37974,6122.244
37975,156.89954
37976,3539.5
37977,-20.236574
37978,946.73364
37979,2940.364
37980,4039.717
37981,6433.452
37982,4832.021
37983,5690.7866
37984,7027.338
37985,4107.9844
37986,7545.7197
37987,3018.092
37988,5275.865
37989,2796.2388
37990,6530.6553
37991,427.15942
37992,4887.9565
37993,3656.0234
37994,11212.591
37995,19069.197
37996,5365.247
37997,3792.501
37998,1351.7462
37999,29416.2
38000,2681.8008
38001,5177.497
38002,1691.708
38003,8679.601
38004,2187.3665
38005,6850.5635
38006,292.6181
38007,4098.5757
38008,3016.1428
38009,7625.8174
38010,2018.7356
38011,414.22147
38012,3849.1758
38013,126.95745
38014,13195.863
38015,7644.4004
38016,3553.6948
38017,11309.559
38018,13537.905
38019,6026.4883
38020,8326.233
38021,1053.4166
38022,1433.3506
38023,193.38918
38024,3979.5864
38025,14081.169
38026,3773.7844
38027,313.88168
38028,5859.0312
38029,2585.3005
38030,8948.01
38031,234.75693
38032,1899.6393
38033,287.92584
38034,5638.86
38035,3545.8489
38036,8187.9097
38037,3950.3867
38038,6350.347
38039,1655.8125
38040,14245.494
38041,2169.662
38042,2439.9656
38043,4353.5166
38044,20336.414
38045,5205.4385
38046,5682.1455
38047,119.01688
38048,5564.4614
38049,3807.783
38050,4076.5054
38051,1619.1897
38052,842.00793
38053,398.29333
38054,2586.6301
38055,9457.088
38056,2221.9658
38057,5056.6245
38058,5732.776
38059,14042.832
38060,2396.2932
38061,1929.6165
38062,1477.9563
38063,4490.094
38064,4932.4565
38065,9622.158
38066,11362.861
38067,764.41644
38068,2174.949
38069,987.5087
38070,6592.091
38071,2347.017
38072,3535.9663
38073,1838.392
38074,8968.896
38075,7259.058
38076,292.6181
38077,3759.1423
38078,3122.8928
38079,11956.302
38080,7704.879
38081,14172.71
38082,1008.8556
38083,1371.813
38084,5095.294
38085,2913.5579
38086,2800.6335
38087,3164.1104
38088,8599.275
38089,451.9737
38090,177.47574
38091,6385.365
38092,1222.1724
38093,1477.5427
38094,3749.8552
38095,5878.0635
38096,2960.4026
38097,2492.5073
38098,1658.2494
38099,2353.1729
38100,4820.206
38101,5719.144
38102,6786.367
38103,4453.613
38104,842.00793
38105,7676.358
38106,3388.0942
38107,5193.048
38108,3847.7876
38109,4732.8896
38110,848.2652
38111,11861.533
38112,32.458466
38113,1576.5764
38114,4372.432
38115,2862.9521
38116,697.28613
38117,9614.326
38118,5829.6826
38119,6088.586
38120,233.48634
38121,1351.5024
38122,2251.1074
38123,2981.8896
38124,3061.0293
38125,1248.169
38126,14473.197
38127,10992.349
38128,3762.3706
38129,4524.9385
38130,6861.639
38131,15578.26
38132,3177.9258
38133,1570.4099
38134,1914.7845
38135,3120.6516
38136,3464.8699
38137,1087.995
38138,4625.3735
38139,3840.0503
38140,536.45105
38141,4768.5444
38142,5643.175
38143,2213.7642
38144,4564.96
38145,19710.102
38146,6119.292
38147,7685.6895
38148,2881.86
38149,6797.901
38150,306.6684
38151,6420.797
38152,3687.3577
38153,7097.591
38154,4049.7961
38155,5390.152
38156,2779.8586
38157,5078.7676
38158,1353.1748
38159,16708.463
38160,8973.436
38161,5857.3867
38162,2751.9753
38163,1484.5574
38164,1558.5764
38165,4328.1396
38166,-693.91595
38167,338.74353
38168,3739.5376
38169,4350.1826
38170,714.6674
38171,4853.9434
38172,2831.1987
38173,5032.4424
38174,5159.5693
38175,418.09705
38176,3947.27
38177,631.8948
38178,3611.3083
38179,12289.93
38180,365.71536
38181,12673.083
38182,2392.6028
38183,9930.324
38184,3229.7092
38185,6719.9116
38186,6015.759
38187,8778.033
38188,6350.7603
38189,408.4289
38190,8389.435
38191,8024.6025
38192,8920.855
38193,10277.64
38194,4253.27
38195,500.61136
38196,3230.003
38197,5984.7993
38198,6458.889
38199,221.43338
38200,4132.9517
38201,1359.2592
38202,5185.6924
38203,7269.3555
38204,2194.1235
38205,10740.232
38206,1104.1979
38207,4583.601
38208,7275.766
38209,7154.212
38210,1405.2899
38211,1581.8195
38212,8160.8037
38213,1953.1703
38214,4187.5195
38215,5216.539
38216,1043.641
38217,8453.656
38218,4316.9966
38219,8435.424
38220,10138.028
38221,13899.402
38222,1575.9772
38223,7402.566
38224,28547.557
38225,4730.507
38226,2757.2798
38227,2369.5508
38228,10800.115
38229,13760.422
38230,213.3204
38231,12094.003
38232,5828.5806
38233,1224.6003
38234,12868.332
38235,5591.8096
38236,6123.3525
38237,1361.6603
38238,1906.1277
38239,6700.659
38240,6647.6484
38241,833.6129
38242,5940.6978
38243,10287.552
38244,4713.1543
38245,4221.571
38246,1222.1724
38247,12559.689
38248,749.36725
38249,1933.1858
38250,7384.6406
38251,13302.818
38252,2885.7473
38253,18931.79
38254,1724.3552
38255,1519.9156
38256,3180.1426
38257,6681.824
38258,4645.549
38259,20450.781
38260,3360.8977
38261,-381.75684
38262,4902.8096
38263,5865.4014
38264,12581.201
38265,3287.0469
38266,9635.226
38267,5890.6177
38268,3266.2913
38269,287.85648
38270,13035.438
38271,7435.722
38272,35046.46
38273,3742.353
38274,3287.5002
38275,1953.1594
38276,942.6609
38277,12477.858
38278,16204.566
38279,7890.8057
38280,407.1646
38281,4434.1245
38282,4802.451
38283,11074.712
38284,118.54137
38285,437.289
38286,1079.2489
38287,7676.091
38288,1896.4282
38289,972.7693
38290,13264.314
38291,6540.429
38292,3527.5315
38293,10104.014
38294,4204.2744
38295,22940.975
38296,2494.7075
38297,4280.7974
38298,6417.359
38299,2105.0298
38300,10926.531
38301,5368.6157
38302,15347.122
38303,210.64627
38304,3596.3313
38305,5829.096
38306,190.7164
